"year","orig_dest","orig","dest","contig","dist","gdp_o","gdp_d","pop_o","pop_d","gdpcap_o","gdpcap_d","comlang_off","comlang_ethno","comcol","comrelig"
2003,"PAK_AFG","PAK","AFG",NA,NA,NA,4583648.768,NA,23116.142,NA,0.198,NA,NA,NA,NA
2004,"PAK_AFG","PAK","AFG",NA,NA,NA,5285462.016,NA,24018.682,NA,0.22,NA,NA,NA,NA
2005,"PAK_AFG","PAK","AFG",NA,NA,NA,6275076.096,NA,24860.855,NA,0.252,NA,NA,NA,NA
2006,"PAK_AFG","PAK","AFG",NA,NA,NA,7057597.44,NA,25631.283,NA,0.275,NA,NA,NA,NA
2007,"PAK_AFG","PAK","AFG",NA,NA,NA,9843851.264,NA,26349.243,NA,0.374,NA,NA,NA,NA
2008,"PAK_AFG","PAK","AFG",NA,NA,NA,10190534.656,NA,27032.198,NA,0.377,NA,NA,NA,NA
2009,"PAK_AFG","PAK","AFG",NA,NA,NA,12486950.912,NA,27708.187,NA,0.451,NA,NA,NA,NA
2010,"PAK_AFG","PAK","AFG",NA,NA,NA,15936784.384,NA,28397.812,NA,0.561,NA,NA,NA,NA
2011,"PAK_AFG","PAK","AFG",NA,NA,NA,17870159.872,NA,29105.48,NA,0.614,NA,NA,NA,NA
2012,"PAK_AFG","PAK","AFG",NA,NA,NA,20506796.032,NA,29824.535,NA,0.688,NA,NA,NA,NA
2013,"PAK_AFG","PAK","AFG",NA,NA,NA,20309671.936,NA,30551.674,NA,0.665,NA,NA,NA,NA
2014,"PAK_AFG","PAK","AFG",NA,NA,NA,20050190.336,NA,32758.018,NA,0.612,NA,NA,NA,NA
2015,"PAK_AFG","PAK","AFG",NA,NA,NA,19702986.752,NA,33736.492,NA,0.584,NA,NA,NA,NA
2016,"PAK_AFG","PAK","AFG",NA,NA,NA,19469021.184,NA,34656.033,NA,0.562,NA,NA,NA,NA
2017,"PAK_AFG","PAK","AFG",NA,NA,NA,18753469.63,NA,36296.112,NA,0.517,NA,NA,NA,NA
2018,"PAK_AFG","PAK","AFG",NA,NA,NA,18053228.579,NA,37171.921,NA,0.486,NA,NA,NA,NA
2019,"PAK_AFG","PAK","AFG",NA,NA,NA,18799450.743,NA,38041.756,NA,0.494,NA,NA,NA,NA
2020,"PAK_AFG","PAK","AFG",NA,NA,NA,20116137.326,NA,38928.341,NA,0.517,NA,NA,NA,NA
2021,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,39835.426,NA,NA,NA,NA,NA,NA
1948,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,8150.368,NA,NA,NA,NA,NA,NA
1951,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,8284.472,NA,NA,NA,NA,NA,NA
1952,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,8425.333,NA,NA,NA,NA,NA,NA
1953,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,8573.216,NA,NA,NA,NA,NA,NA
1954,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,8728.408,NA,NA,NA,NA,NA,NA
1955,"PAK_AFG","PAK","AFG",NA,NA,NA,NA,NA,8891.209,NA,NA,NA,NA,NA,NA
1956,"PAK_AFG","PAK","AFG",NA,NA,NA,1110000,NA,9061.938,NA,0.122,NA,NA,NA,NA
1957,"PAK_AFG","PAK","AFG",NA,NA,NA,1140000,NA,9240.933,NA,0.123,NA,NA,NA,NA
1958,"PAK_AFG","PAK","AFG",NA,NA,NA,1170000,NA,9428.555,NA,0.124,NA,NA,NA,NA
1959,"PAK_AFG","PAK","AFG",NA,NA,NA,1204999.936,NA,9624.606,NA,0.125,NA,NA,NA,NA
1960,"PAK_AFG","PAK","AFG",NA,NA,NA,537777.792,NA,8774.44,NA,0.061,NA,NA,NA,NA
1961,"PAK_AFG","PAK","AFG",NA,NA,NA,548888.896,NA,8953.544,NA,0.061,NA,NA,NA,NA
1962,"PAK_AFG","PAK","AFG",NA,NA,NA,546666.688,NA,9141.783,NA,0.06,NA,NA,NA,NA
1963,"PAK_AFG","PAK","AFG",NA,NA,NA,751111.168,NA,9339.507,NA,0.08,NA,NA,NA,NA
1964,"PAK_AFG","PAK","AFG",NA,NA,NA,800000.064,NA,9547.131,NA,0.084,NA,NA,NA,NA
1965,"PAK_AFG","PAK","AFG",NA,NA,NA,1006666.624,NA,9765.015,NA,0.103,NA,NA,NA,NA
1966,"PAK_AFG","PAK","AFG",NA,NA,NA,1400000,NA,9990.125,NA,0.14,NA,NA,NA,NA
1967,"PAK_AFG","PAK","AFG",NA,NA,NA,1673333.376,NA,10221.902,NA,0.164,NA,NA,NA,NA
1968,"PAK_AFG","PAK","AFG",NA,NA,NA,1373333.376,NA,10465.77,NA,0.131,NA,NA,NA,NA
1969,"PAK_AFG","PAK","AFG",NA,NA,NA,1408888.96,NA,10729.191,NA,0.131,NA,NA,NA,NA
1970,"PAK_AFG","PAK","AFG",NA,NA,NA,1748886.656,NA,11015.621,NA,0.159,NA,NA,NA,NA
1971,"PAK_AFG","PAK","AFG",1,687,19353901.056,1831108.992,128468.38,11323.446,0.304,0.162,0,0,0,0.961
1972,"PAK_AFG","PAK","AFG",1,687,9309109.248,1595555.456,62532.284,11644.377,0.149,0.137,0,0,0,0.961
1973,"PAK_AFG","PAK","AFG",1,687,6324883.968,1733333.248,64299.24,11966.352,0.098,0.145,0,0,0,0.961
1974,"PAK_AFG","PAK","AFG",1,687,8773030.912,2155555.584,66167.068,12273.589,0.133,0.176,0,0,0,0.961
1975,"PAK_AFG","PAK","AFG",1,678,11340000.256,2366666.496,68155.251,12551.79,0.166,0.189,0,0,0,0.961
1976,"PAK_AFG","PAK","AFG",1,678,13338485.76,2555555.584,70268.555,12806.81,0.19,0.2,0,0,0,0.961
1977,"PAK_AFG","PAK","AFG",1,678,15126060.032,2953333.504,72505.127,13034.46,0.209,0.227,0,0,0,0.961
1978,"PAK_AFG","PAK","AFG",1,678,17820100.608,3300000,74868.889,13199.597,0.238,0.25,0,0,0,0.961
1979,"PAK_AFG","PAK","AFG",1,678,19707979.776,3697940.224,77362.152,13257.128,0.255,0.279,0,0,0,0.961
1980,"PAK_AFG","PAK","AFG",1,664,23689697.28,3641723.392,79984.299,13180.431,0.296,0.276,0,0,0,0.961
1981,"PAK_AFG","PAK","AFG",1,664,28100605.952,3478787.84,82733.078,12963.788,0.34,0.268,0,0,0,0.961
1982,"PAK_AFG","PAK","AFG",1,664,30725971.968,4515999.744,85601.555,12634.494,0.359,0.357,0,0,0,0.961
1983,"PAK_AFG","PAK","AFG",1,664,28691890.176,3990899.968,88577.08,12241.928,0.324,0.326,0,0,0,0.961
1984,"PAK_AFG","PAK","AFG",1,664,31151824.896,2624000,91643.158,11854.205,0.34,0.221,0,0,0,0.961
1985,"PAK_AFG","PAK","AFG",1,658,31144921.088,2503000.064,94783.463,11528.977,0.329,0.217,0,0,0,0.961
1986,"PAK_AFG","PAK","AFG",1,658,31899072.512,2382000.128,97998.459,11262.439,0.326,0.211,0,0,0,0.961
1987,"PAK_AFG","PAK","AFG",1,658,33351526.4,NA,101278.13,11063.107,0.329,NA,0,0,0,0.961
1988,"PAK_AFG","PAK","AFG",1,658,38472740.864,NA,104583.473,11013.345,0.368,NA,0,0,0,0.961
1989,"PAK_AFG","PAK","AFG",1,658,40171020.288,2600000,107865.402,11215.323,0.372,0.232,0,0,0,0.961
1990,"PAK_AFG","PAK","AFG",1,654,40010424.32,NA,111090.881,11731.193,0.36,NA,0,0,0,0.961
1991,"PAK_AFG","PAK","AFG",1,654,45451960.32,NA,114229.172,12612.043,0.398,NA,0,0,0,0.961
1992,"PAK_AFG","PAK","AFG",1,654,48635240.448,NA,117291.344,13811.876,0.415,NA,0,0,0,0.961
1993,"PAK_AFG","PAK","AFG",1,654,51478355.968,NA,120336.723,15175.325,0.428,NA,0,0,0,0.961
1994,"PAK_AFG","PAK","AFG",1,654,51894796.288,NA,123450.935,16485.018,0.42,NA,0,0,0,0.961
1995,"PAK_AFG","PAK","AFG",1,650,60636069.888,NA,126689.575,17586.073,0.479,NA,0,0,0,0.961
1996,"PAK_AFG","PAK","AFG",1,650,63320170.496,NA,130083.694,18415.306,0.487,NA,0,0,0,0.961
1997,"PAK_AFG","PAK","AFG",1,650,62433341.44,NA,133597.488,19021.227,0.467,NA,0,0,0,0.961
1998,"PAK_AFG","PAK","AFG",1,650,62191955.968,NA,137139.297,19496.836,0.453,NA,0,0,0,0.961
1999,"PAK_AFG","PAK","AFG",1,650,62973853.696,NA,140580.399,19987.07,0.448,NA,0,0,0,0.961
2000,"PAK_AFG","PAK","AFG",1,645,73952378.88,NA,143832.016,20595.36,0.514,NA,0,0,0,0.961
2001,"PAK_AFG","PAK","AFG",1,645,72309735.424,2461666.304,146857.086,21347.782,0.492,0.115,0,0,0,0.961
2002,"PAK_AFG","PAK","AFG",1,645,72306819.072,4128817.92,149693.68,22202.806,0.483,0.186,0,0,0,0.961
2003,"PAK_AFG","PAK","AFG",1,645,83244802.048,4583648.768,152419.968,23116.142,0.546,0.198,0,0,0,0.961
2004,"PAK_AFG","PAK","AFG",1,645,97977769.984,5285462.016,155151.398,24018.682,0.631,0.22,0,0,0,0.961
2005,"PAK_AFG","PAK","AFG",1,642,109502103.552,6275076.096,157971.42,24860.855,0.693,0.252,0,0,0,0.961
2006,"PAK_AFG","PAK","AFG",1,642,137264062.464,7057597.44,160905.792,25631.283,0.853,0.275,0,0,0,0.961
2007,"PAK_AFG","PAK","AFG",1,642,152385716.224,9843851.264,163928.329,26349.243,0.93,0.374,0,0,0,0.961
2008,"PAK_AFG","PAK","AFG",1,642,170077814.784,10190534.656,167008.087,27032.198,1.018,0.377,0,0,0,0.961
2009,"PAK_AFG","PAK","AFG",1,642,167874969.6,12486950.912,170093.994,27708.187,0.987,0.451,0,0,0,0.961
2010,"PAK_AFG","PAK","AFG",1,645,177165631.488,15936784.384,173149.307,28397.812,1.023,0.561,0,0,0,0.961
2011,"PAK_AFG","PAK","AFG",1,645,213587410.944,17870159.872,176166.351,29105.48,1.212,0.614,0,0,0,0.961
2012,"PAK_AFG","PAK","AFG",1,645,224383614.976,20506796.032,179160.11,29824.535,1.252,0.688,0,0,0,0.961
2013,"PAK_AFG","PAK","AFG",1,645,232286781.44,20309671.936,182142.593,30551.674,1.275,0.665,0,0,0,0.961
2014,"PAK_AFG","PAK","AFG",1,645,244360888.32,20050190.336,185546.249,32758.018,1.317,0.612,0,0,0,0.961
2015,"PAK_AFG","PAK","AFG",1,648,271049883.648,19702986.752,189380.508,33736.492,1.431,0.584,0,0,0,0.961
2016,"PAK_AFG","PAK","AFG",1,648,283659993.088,19469021.184,193203.476,34656.033,1.468,0.562,0,0,0,0.961
2017,"PAK_AFG","PAK","AFG",1,648,339205615.769,18753469.63,207906.204,36296.112,1.632,0.517,0,0,0,0.961
2018,"PAK_AFG","PAK","AFG",1,648,356128224.957,18053228.579,212228.287,37171.921,1.678,0.486,0,0,0,0.961
2019,"PAK_AFG","PAK","AFG",1,648,320909489.23,18799450.743,216565.323,38041.756,1.482,0.494,0,0,0,0.961
2020,"PAK_AFG","PAK","AFG",1,652,300306331.698,20116137.326,220892.334,38928.341,1.36,0.517,0,0,0,0.961
2021,"PAK_AFG","PAK","AFG",1,652,346343170.486,NA,225199.936,39835.426,1.538,NA,0,0,0,0.961
1948,"PHL_MYS","PHL","MYS",0,2268,NA,NA,19917.999,6883,NA,NA,0,0,0,0.045
1949,"PHL_MYS","PHL","MYS",0,2268,3228000,NA,20516.001,7040,0.157,NA,0,0,0,0.045
1950,"PHL_MYS","PHL","MYS",0,2268,3440999.936,NA,21131.264,7455.899,0.163,NA,0,0,0,0.045
1951,"PHL_MYS","PHL","MYS",0,2268,3816999.936,NA,21775.167,7649.939,0.175,NA,0,0,0,0.045
1952,"PHL_MYS","PHL","MYS",0,2268,4015000.064,NA,22438.692,7875.378,0.179,NA,0,0,0,0.045
1953,"PHL_MYS","PHL","MYS",0,2268,4212999.936,NA,23122.431,8120.742,0.182,NA,0,0,0,0.045
1954,"PHL_MYS","PHL","MYS",0,2268,4370999.808,NA,23827.009,8365.764,0.183,NA,0,0,0,0.045
1955,"PHL_MYS","PHL","MYS",0,2267,4653000.192,NA,24553.055,8617.22,0.19,NA,0,0,0,0.045
1956,"PHL_MYS","PHL","MYS",0,2267,5094000.128,NA,25301.226,8891.263,0.201,NA,0,0,0,0.045
1957,"PHL_MYS","PHL","MYS",0,2267,5559000.064,NA,26072.193,9185.164,0.213,NA,0,0,0,0.045
1958,"PHL_MYS","PHL","MYS",0,2267,5890999.808,NA,26866.653,9484.73,0.219,NA,0,0,0,0.045
1959,"PHL_MYS","PHL","MYS",0,2267,6406000.128,NA,27685.324,9782.911,0.231,NA,0,0,0,0.045
1960,"PHL_MYS","PHL","MYS",0,2264,6684685.312,3145478.144,26271.73,9807.375,0.254,0.727,0,0,0,0.045
1961,"PHL_MYS","PHL","MYS",0,2264,7257047.552,3187027.712,27163.317,10131.769,0.267,0.736,0,0,0,0.045
1962,"PHL_MYS","PHL","MYS",0,2264,4399815.168,3369690.688,28079.99,10460.878,0.157,0.764,0,0,0,0.045
1963,"PHL_MYS","PHL","MYS",0,2264,4875248.128,3625690.88,29015.642,10794.247,0.168,0.812,0,0,0,0.045
1964,"PHL_MYS","PHL","MYS",0,2264,5271360.512,3793480.064,29961.903,11129.042,0.176,0.798,0,0,0,0.045
1965,"PHL_MYS","PHL","MYS",NA,NA,5784398.848,NA,30913.136,NA,0.187,NA,NA,NA,NA,NA
1966,"PHL_MYS","PHL","MYS",NA,NA,6371486.72,NA,31866.972,NA,0.2,NA,NA,NA,NA,NA
1967,"PHL_MYS","PHL","MYS",NA,NA,6809047.552,NA,32826.237,NA,0.207,NA,NA,NA,NA,NA
1968,"PHL_MYS","PHL","MYS",NA,NA,7591602.688,NA,33796.909,NA,0.225,NA,NA,NA,NA,NA
1969,"PHL_MYS","PHL","MYS",NA,NA,8408265.216,NA,34787.693,NA,0.242,NA,NA,NA,NA,NA
1970,"PHL_MYS","PHL","MYS",NA,NA,6687223.808,NA,35805.061,NA,0.187,NA,NA,NA,NA,NA
1971,"PHL_MYS","PHL","MYS",NA,NA,7408295.936,NA,36851.589,NA,0.201,NA,NA,NA,NA,NA
1972,"PHL_MYS","PHL","MYS",NA,NA,8017418.24,NA,37926.125,NA,0.211,NA,NA,NA,NA,NA
1973,"PHL_MYS","PHL","MYS",NA,NA,10082910.208,NA,39026.974,NA,0.258,NA,NA,NA,NA,NA
1974,"PHL_MYS","PHL","MYS",NA,NA,13781190.656,NA,40150.997,NA,0.343,NA,NA,NA,NA,NA
1975,"PHL_MYS","PHL","MYS",NA,NA,14893969.408,NA,41296.295,NA,0.361,NA,NA,NA,NA,NA
1976,"PHL_MYS","PHL","MYS",NA,NA,17097658.368,NA,42462.46,NA,0.403,NA,NA,NA,NA,NA
1977,"PHL_MYS","PHL","MYS",NA,NA,19648040.96,NA,43651.688,NA,0.45,NA,NA,NA,NA,NA
1978,"PHL_MYS","PHL","MYS",NA,NA,22706284.544,NA,44867.695,NA,0.506,NA,NA,NA,NA,NA
1979,"PHL_MYS","PHL","MYS",NA,NA,27502354.432,NA,46115.444,NA,0.596,NA,NA,NA,NA,NA
1980,"PHL_MYS","PHL","MYS",NA,NA,32450398.208,NA,47398.434,NA,0.685,NA,NA,NA,NA,NA
1981,"PHL_MYS","PHL","MYS",NA,NA,35646640.128,NA,48716.423,NA,0.732,NA,NA,NA,NA,NA
1982,"PHL_MYS","PHL","MYS",NA,NA,37140164.608,NA,50067.905,NA,0.742,NA,NA,NA,NA,NA
1983,"PHL_MYS","PHL","MYS",NA,NA,33212131.328,NA,51453.251,NA,0.645,NA,NA,NA,NA,NA
1984,"PHL_MYS","PHL","MYS",NA,NA,31408478.208,NA,52872.612,NA,0.594,NA,NA,NA,NA,NA
1985,"PHL_MYS","PHL","MYS",NA,NA,30734266.368,NA,54324.951,NA,0.566,NA,NA,NA,NA,NA
1986,"PHL_MYS","PHL","MYS",NA,NA,29868363.776,NA,55811.615,NA,0.535,NA,NA,NA,NA,NA
1987,"PHL_MYS","PHL","MYS",NA,NA,33195974.656,NA,57329.414,NA,0.579,NA,NA,NA,NA,NA
1988,"PHL_MYS","PHL","MYS",NA,NA,37885485.056,NA,58867.229,NA,0.644,NA,NA,NA,NA,NA
1989,"PHL_MYS","PHL","MYS",NA,NA,42575216.64,NA,60410.439,NA,0.705,NA,NA,NA,NA,NA
1990,"PHL_MYS","PHL","MYS",NA,NA,44311597.056,NA,61948.689,NA,0.715,NA,NA,NA,NA,NA
1991,"PHL_MYS","PHL","MYS",NA,NA,45417504.768,NA,63476.448,NA,0.716,NA,NA,NA,NA,NA
1992,"PHL_MYS","PHL","MYS",NA,NA,52976361.472,NA,64996.506,NA,0.815,NA,NA,NA,NA,NA
1993,"PHL_MYS","PHL","MYS",NA,NA,54368182.272,NA,66517.082,NA,0.817,NA,NA,NA,NA,NA
1994,"PHL_MYS","PHL","MYS",NA,NA,64084541.44,NA,68050.804,NA,0.942,NA,NA,NA,NA,NA
1995,"PHL_MYS","PHL","MYS",NA,NA,74119864.32,NA,69606.537,NA,1.065,NA,NA,NA,NA,NA
1996,"PHL_MYS","PHL","MYS",NA,NA,82848194.56,NA,71184.715,NA,1.164,NA,NA,NA,NA,NA
1997,"PHL_MYS","PHL","MYS",NA,NA,82344378.368,NA,72780.93,NA,1.131,NA,NA,NA,NA,NA
1998,"PHL_MYS","PHL","MYS",NA,NA,72207024.128,NA,74393.15,NA,0.971,NA,NA,NA,NA,NA
1999,"PHL_MYS","PHL","MYS",NA,NA,82995142.656,NA,76018.005,NA,1.092,NA,NA,NA,NA,NA
2000,"PHL_MYS","PHL","MYS",NA,NA,81026293.76,NA,77651.848,NA,1.043,NA,NA,NA,NA,NA
2001,"PHL_MYS","PHL","MYS",NA,NA,76261998.592,NA,79297.752,NA,0.962,NA,NA,NA,NA,NA
2002,"PHL_MYS","PHL","MYS",NA,NA,81357660.16,NA,80953.651,NA,1.005,NA,NA,NA,NA,NA
2003,"PHL_MYS","PHL","MYS",NA,NA,83908206.592,NA,82604.683,NA,1.016,NA,NA,NA,NA,NA
2004,"PHL_MYS","PHL","MYS",NA,NA,91371233.28,NA,84231.331,NA,1.085,NA,NA,NA,NA,NA
2005,"PHL_MYS","PHL","MYS",NA,NA,103065968.64,NA,85821.213,NA,1.201,NA,NA,NA,NA,NA
2006,"PHL_MYS","PHL","MYS",NA,NA,122210721.792,NA,87366.57,NA,1.399,NA,NA,NA,NA,NA
2007,"PHL_MYS","PHL","MYS",NA,NA,149359919.104,NA,88875.549,NA,1.681,NA,NA,NA,NA,NA
2008,"PHL_MYS","PHL","MYS",NA,NA,173602537.472,NA,90371.284,NA,1.921,NA,NA,NA,NA,NA
2009,"PHL_MYS","PHL","MYS",NA,NA,168333541.376,NA,91886.398,NA,1.832,NA,NA,NA,NA,NA
2010,"PHL_MYS","PHL","MYS",NA,NA,199589445.632,NA,93444.321,NA,2.136,NA,NA,NA,NA,NA
2011,"PHL_MYS","PHL","MYS",NA,NA,224142868.48,NA,95053.436,NA,2.358,NA,NA,NA,NA,NA
2012,"PHL_MYS","PHL","MYS",NA,NA,250240024.576,NA,96706.764,NA,2.588,NA,NA,NA,NA,NA
2013,"PHL_MYS","PHL","MYS",NA,NA,272066560,NA,98393.578,NA,2.765,NA,NA,NA,NA,NA
2014,"PHL_MYS","PHL","MYS",NA,NA,284584509.44,NA,100102.249,NA,2.843,NA,NA,NA,NA,NA
2015,"PHL_MYS","PHL","MYS",NA,NA,292774084.608,NA,101716.362,NA,2.878,NA,NA,NA,NA,NA
2016,"PHL_MYS","PHL","MYS",NA,NA,304905420.8,NA,103320.221,NA,2.951,NA,NA,NA,NA,NA
2017,"PHL_MYS","PHL","MYS",NA,NA,328480867.143,NA,105172.92,NA,3.123,NA,NA,NA,NA,NA
2018,"PHL_MYS","PHL","MYS",NA,NA,346842094.175,NA,106651.398,NA,3.252,NA,NA,NA,NA,NA
2019,"PHL_MYS","PHL","MYS",NA,NA,376823278.561,NA,108116.623,NA,3.485,NA,NA,NA,NA,NA
2020,"PHL_MYS","PHL","MYS",NA,NA,361751116.293,NA,109581.085,NA,3.301,NA,NA,NA,NA,NA
2021,"PHL_MYS","PHL","MYS",NA,NA,394086419.343,NA,111046.913,NA,3.549,NA,NA,NA,NA,NA
1948,"PHL_MYS","PHL","MYS",NA,NA,NA,NA,19917.999,NA,NA,NA,NA,NA,NA,NA
1949,"PHL_MYS","PHL","MYS",NA,NA,3228000,NA,20516.001,NA,0.157,NA,NA,NA,NA,NA
1950,"PHL_MYS","PHL","MYS",NA,NA,3440999.936,NA,21131.264,NA,0.163,NA,NA,NA,NA,NA
1951,"PHL_MYS","PHL","MYS",NA,NA,3816999.936,NA,21775.167,NA,0.175,NA,NA,NA,NA,NA
1952,"PHL_MYS","PHL","MYS",NA,NA,4015000.064,NA,22438.692,NA,0.179,NA,NA,NA,NA,NA
1953,"PHL_MYS","PHL","MYS",NA,NA,4212999.936,NA,23122.431,NA,0.182,NA,NA,NA,NA,NA
1954,"PHL_MYS","PHL","MYS",NA,NA,4370999.808,NA,23827.009,NA,0.183,NA,NA,NA,NA,NA
1955,"PHL_MYS","PHL","MYS",NA,NA,4653000.192,NA,24553.055,NA,0.19,NA,NA,NA,NA,NA
1956,"PHL_MYS","PHL","MYS",NA,NA,5094000.128,NA,25301.226,NA,0.201,NA,NA,NA,NA,NA
1957,"PHL_MYS","PHL","MYS",NA,NA,5559000.064,NA,26072.193,NA,0.213,NA,NA,NA,NA,NA
1958,"PHL_MYS","PHL","MYS",NA,NA,5890999.808,NA,26866.653,NA,0.219,NA,NA,NA,NA,NA
1959,"PHL_MYS","PHL","MYS",NA,NA,6406000.128,NA,27685.324,NA,0.231,NA,NA,NA,NA,NA
1960,"PHL_MYS","PHL","MYS",NA,NA,6684685.312,NA,26271.73,NA,0.254,NA,NA,NA,NA,NA
1961,"PHL_MYS","PHL","MYS",NA,NA,7257047.552,NA,27163.317,NA,0.267,NA,NA,NA,NA,NA
1962,"PHL_MYS","PHL","MYS",NA,NA,4399815.168,NA,28079.99,NA,0.157,NA,NA,NA,NA,NA
1963,"PHL_MYS","PHL","MYS",NA,NA,4875248.128,NA,29015.642,NA,0.168,NA,NA,NA,NA,NA
1964,"PHL_MYS","PHL","MYS",NA,NA,5271360.512,NA,29961.903,NA,0.176,NA,NA,NA,NA,NA
1965,"PHL_MYS","PHL","MYS",0,2095,5784398.848,4162038.016,30913.136,11456.684,0.187,0.849,0,0,0,0.045
1966,"PHL_MYS","PHL","MYS",0,2095,6371486.72,3392767.744,31866.972,9844.116,0.2,0.345,0,0,0,0.045
1967,"PHL_MYS","PHL","MYS",0,2095,6809047.552,3515851.008,32826.237,10111.92,0.207,0.348,0,0,0,0.045
1968,"PHL_MYS","PHL","MYS",0,2095,7591602.688,3667209.728,33796.909,10375.877,0.225,0.353,0,0,0,0.045
1969,"PHL_MYS","PHL","MYS",0,2095,8408265.216,4050763.008,34787.693,10640.347,0.242,0.381,0,0,0,0.045
1970,"PHL_MYS","PHL","MYS",0,2085,6687223.808,4276665.344,35805.061,10908.634,0.187,0.392,0,0,0,0.045
1971,"PHL_MYS","PHL","MYS",0,2085,7408295.936,4514334.72,36851.589,11182.078,0.201,0.404,0,0,0,0.045
1972,"PHL_MYS","PHL","MYS",0,2085,8017418.24,5364358.144,37926.125,11460.08,0.211,0.468,0,0,0,0.045
1973,"PHL_MYS","PHL","MYS",0,2085,10082910.208,8150688.768,39026.974,11741.849,0.258,0.694,0,0,0,0.045
1974,"PHL_MYS","PHL","MYS",0,2085,13781190.656,10100864,40150.997,12025.93,0.343,0.84,0,0,0,0.045
1975,"PHL_MYS","PHL","MYS",0,2096,14893969.408,9890359.296,41296.295,12311.782,0.361,0.803,0,0,0,0.045
1976,"PHL_MYS","PHL","MYS",0,2096,17097658.368,11753574.4,42462.46,12599.655,0.403,0.933,0,0,0,0.045
1977,"PHL_MYS","PHL","MYS",0,2096,19648040.96,13975278.592,43651.688,12891.715,0.45,1.084,0,0,0,0.045
1978,"PHL_MYS","PHL","MYS",0,2096,22706284.544,16658322.432,44867.695,13191.699,0.506,1.263,0,0,0,0.045
1979,"PHL_MYS","PHL","MYS",0,2096,27502354.432,21602646.016,46115.444,13504.433,0.596,1.6,0,0,0,0.045
1980,"PHL_MYS","PHL","MYS",0,2098,32450398.208,24937046.016,47398.434,13833.739,0.685,1.803,0,0,0,0.045
1981,"PHL_MYS","PHL","MYS",0,2098,35646640.128,25463037.952,48716.423,14180.093,0.732,1.796,0,0,0,0.045
1982,"PHL_MYS","PHL","MYS",0,2098,37140164.608,27287162.88,50067.905,14543.585,0.742,1.876,0,0,0,0.045
1983,"PHL_MYS","PHL","MYS",0,2098,33212131.328,30682562.56,51453.251,14926.976,0.645,2.056,0,0,0,0.045
1984,"PHL_MYS","PHL","MYS",0,2098,31408478.208,34565849.088,52872.612,15333.369,0.594,2.254,0,0,0,0.045
1985,"PHL_MYS","PHL","MYS",0,2134,30734266.368,31772243.968,54324.951,15764.34,0.566,2.015,0,0,0,0.045
1986,"PHL_MYS","PHL","MYS",0,2134,29868363.776,28243103.744,55811.615,16221.767,0.535,1.741,0,0,0,0.045
1987,"PHL_MYS","PHL","MYS",0,2134,33195974.656,32181696.512,57329.414,16703.501,0.579,1.927,0,0,0,0.045
1988,"PHL_MYS","PHL","MYS",0,2134,37885485.056,35271880.704,58867.229,17202.032,0.644,2.05,0,0,0,0.045
1989,"PHL_MYS","PHL","MYS",0,2134,42575216.64,38848565.248,60410.439,17707.064,0.705,2.194,0,0,0,0.045
1990,"PHL_MYS","PHL","MYS",0,2170,44311597.056,44023808,61948.689,18211.098,0.715,2.417,0,0,0,0.045
1991,"PHL_MYS","PHL","MYS",0,2170,45417504.768,49133850.624,63476.448,18709.963,0.716,2.626,0,0,0,0.045
1992,"PHL_MYS","PHL","MYS",0,2170,52976361.472,59151683.584,64996.506,19205.112,0.815,3.08,0,0,0,0.045
1993,"PHL_MYS","PHL","MYS",0,2170,54368182.272,66894446.592,66517.082,19701.41,0.817,3.395,0,0,0,0.045
1994,"PHL_MYS","PHL","MYS",0,2170,64084541.44,74481197.056,68050.804,20206.547,0.942,3.686,0,0,0,0.045
1995,"PHL_MYS","PHL","MYS",0,2168,74119864.32,88832450.56,69606.537,20725.374,1.065,4.286,0,0,0,0.045
1996,"PHL_MYS","PHL","MYS",0,2168,82848194.56,100851392.512,71184.715,21259.83,1.164,4.744,0,0,0,0.045
1997,"PHL_MYS","PHL","MYS",0,2168,82344378.368,100168843.264,72780.93,21805.836,1.131,4.594,0,0,0,0.045
1998,"PHL_MYS","PHL","MYS",0,2168,72207024.128,72175566.848,74393.15,22355.057,0.971,3.229,0,0,0,0.045
1999,"PHL_MYS","PHL","MYS",0,2168,82995142.656,79148154.88,76018.005,22896.048,1.092,3.457,0,0,0,0.045
2000,"PHL_MYS","PHL","MYS",0,2156,81026293.76,93789470.72,77651.848,23420.752,1.043,4.005,0,0,0,0.045
2001,"PHL_MYS","PHL","MYS",0,2156,76261998.592,92783943.68,79297.752,23925.741,0.962,3.878,0,0,0,0.045
2002,"PHL_MYS","PHL","MYS",0,2156,81357660.16,100845527.04,80953.651,24413.795,1.005,4.131,0,0,0,0.045
2003,"PHL_MYS","PHL","MYS",0,2156,83908206.592,110202372.096,82604.683,24890.654,1.016,4.427,0,0,0,0.045
