"orig_dest_year","orig_dest","orig","dest","year","totalrefugees","ref_lag","ethnic_link","contig","dist","gdp_o","gdp_d","pop_o","pop_d","gdpcap_o","gdpcap_d","comlang_off","comlang_ethno","comcol","comrelig","political_terror_o","state_fragility_o","conflict_intensity_o","change_restrict","gdp_o_lag","gdp_d_lag","gdpcap_o_lag","gdpcap_d_lag","state_fragility_o_lag","conflict_intensity_o_lag","political_terror_o_lag"
"KGZ_UZB_2002","KGZ_UZB","KGZ","UZB","2002",0,0,1,1,6.13339804299665,14.2890339704987,16.0863936467794,8.51553181208957,10.1374860155459,0.279145741429495,0.324255052682621,0,0,1,0.616,1.09861228866811,2.484906649788,1.6094379124341,-1,14.2375800288131,16.249242517559,0.268499253035007,0.376379527213068,2.39789527279837,1.09861228866811,1.09861228866811
"UZB_RUS_2002","UZB_RUS","UZB","RUS","2002",5.73657229747919,6.11809719804135,1,0,7.77317368048254,16.0863936467794,19.6593750602267,10.1374860155459,11.8873059810781,0.324255052682621,1.21580255607951,0,0,0,0.099,1.6094379124341,2.77258872223978,1.94591014905531,0.2,16.249242517559,19.5410632429811,0.376379527213068,1.1314021114911,2.63905732961526,1.94591014905531,1.6094379124341
"UZB_AZE_2002","UZB_AZE","UZB","AZE","2002",0,0,0,0,7.37650812632622,16.0863936467794,15.6458536515502,10.1374860155459,9.00858519979278,0.324255052682621,0.567016903415733,0,0,1,0.822,1.6094379124341,2.77258872223978,1.79175946922805,-1,16.249242517559,15.55731256019,0.376379527213068,0.532978428407124,2.63905732961526,1.94591014905531,1.6094379124341
"KAZ_RUS_2002","KAZ_RUS","KAZ","RUS","2002",5.90263333340137,6.15909538849193,1,1,7.56527528189893,17.019743670546,19.6593750602267,9.60642481893857,11.8873059810781,0.977573960291054,1.21580255607951,1,1,0,0.054,1.38629436111989,2.30258509299405,1.94591014905531,0.2,16.9134695217507,19.5410632429811,0.912684236280043,1.1314021114911,2.39789527279837,2.07944154167984,1.38629436111989
"CHN_IND_2002","CHN_IND","CHN","IND","2002",11.4333084999887,11.43328684231,0,1,8.23137604557397,21.0974656095249,20.0769422758614,14.0626838868276,13.8894175773569,0.758466646680588,0.396760667478018,0,0,0,0.003,1.6094379124341,2.484906649788,1.6094379124341,1,21.0045325983749,20.0179536330658,0.713929719742474,0.38253760346446,2.39789527279837,1.6094379124341,1.6094379124341
"CHN_NPL_2002","CHN_NPL","CHN","NPL","2002",9.91160452063808,9.91110843966749,0,1,7.98070782086967,21.0974656095249,15.6157137623137,14.0626838868276,10.0901273141158,0.758466646680588,0.223943231484774,0,0,0,0.001,1.6094379124341,2.484906649788,2.19722457733622,1,21.0045325983749,15.6084463337391,0.713929719742474,0.226338442210729,2.39789527279837,1.79175946922805,1.6094379124341
"BTN_NPL_2002","BTN_NPL","BTN","NPL","2002",11.628608519431,11.6153105584465,0,0,6.10702288774225,13.1938485495948,15.6157137623137,6.39602090909811,10.0901273141158,0.640273690952877,0.223943231484774,0,1,0,0.002,0.693147180559945,2.63905732961526,1.94591014905531,-1,13.0739327270021,15.6084463337391,0.598836501088704,0.226338442210729,2.63905732961526,1.6094379124341,1.09861228866811
"PAK_AFG_2002","PAK_AFG","PAK","AFG","2002",0.693147180559945,0.693147180559945,1,1,6.4707995037826,18.09642901286,15.2335019482514,11.9163530320341,10.0080189946074,0.394067063155795,0.170586300575534,0,0,0,0.961,1.6094379124341,2.89037175789616,1.94591014905531,-1,18.0964693450608,14.7163494441827,0.400117501781569,0.108854404912082,2.89037175789616,2.07944154167984,1.6094379124341
"BGD_IND_2002","BGD_IND","BGD","IND","2002",1.09861228866811,1.09861228866811,0,1,6.83410873881384,17.677736608299,20.0769422758614,11.8277893931768,13.8894175773569,0.297879897428227,0.396760667478018,0,1,1,0.1,1.38629436111989,2.70805020110221,1.94591014905531,1,17.6653994567668,20.0179536330658,0.299363577225619,0.38253760346446,2.77258872223978,1.94591014905531,1.6094379124341
"MMR_IND_2002","MMR_IND","MMR","IND","2002",6.95081476844258,6.77650699237218,0,1,7.51969240411654,15.7291385972314,20.0769422758614,10.8049146458047,13.8894175773569,0.129272335704139,0.396760667478018,0,0,1,0.005,1.38629436111989,2.99573227355399,2.39789527279837,1,15.6838902262978,20.0179536330658,0.123985979780991,0.38253760346446,2.99573227355399,2.39789527279837,1.38629436111989
"MMR_BGD_2002","MMR_BGD","MMR","BGD","2002",9.99734212800775,10.0036495794351,0,1,6.72262979485545,15.7291385972314,17.677736608299,10.8049146458047,11.8277893931768,0.129272335704139,0.297879897428227,0,0,1,0.031,1.38629436111989,2.99573227355399,2.39789527279837,0,15.6838902262978,17.6653994567668,0.123985979780991,0.299363577225619,2.99573227355399,2.39789527279837,1.38629436111989
"MMR_THA_2002","MMR_THA","MMR","THA","2002",11.628385805257,11.611086123751,1,1,6.47697236288968,15.7291385972314,18.6587280308775,10.8049146458047,11.0634902873494,0.129272335704139,1.0949388833018,0,0,0,0.002,1.38629436111989,2.99573227355399,2.39789527279837,1,15.6838902262978,18.5650962372224,0.123985979780991,1.04098317583147,2.99573227355399,2.39789527279837,1.38629436111989
"MMR_MYS_2002","MMR_MYS","MMR","MYS","2002",8.56560233062392,8.54714026778419,1,0,7.47816969415979,15.7291385972314,18.4291004786942,10.8049146458047,10.1029445799829,0.129272335704139,1.63530057195983,0,0,1,0.018,1.38629436111989,2.99573227355399,2.07944154167984,-0.0909090909090909,15.6838902262978,18.3457841728747,0.123985979780991,1.58473529979373,2.99573227355399,2.39789527279837,1.38629436111989
"LKA_IND_2002","LKA_IND","LKA","IND","2002",11.0630067761078,11.0676066434064,0,0,7.16857989726403,16.6547425034951,20.0769422758614,9.84808054526439,13.8894175773569,0.643956936369174,0.396760667478018,0,0,1,0.009,1.38629436111989,2.70805020110221,1.79175946922805,1,16.5721112200967,20.0179536330658,0.608678023933495,0.38253760346446,2.77258872223978,1.79175946922805,1.6094379124341
"KHM_THA_2002","KHM_THA","KHM","THA","2002",4.4188406077966,4.53259949315326,1,1,6.31173480915291,15.2704045172493,18.6587280308775,9.45017079971134,11.0634902873494,0.290428298119806,1.0949388833018,0,0,0,0.001,1.38629436111989,2.70805020110221,1.79175946922805,-1,15.196745736977,18.5650962372224,0.276873873735178,1.04098317583147,2.77258872223978,1.6094379124341,1.09861228866811
"KHM_LAO_2002","KHM_LAO","KHM","LAO","2002",0,0,0,1,6.62273632394984,15.2704045172493,14.3797883987663,9.45017079971134,8.62087640118268,0.290428298119806,0.275356422761144,0,0,1,0,1.38629436111989,2.70805020110221,1.79175946922805,-1,15.196745736977,14.3857101439626,0.276873873735178,0.279901885132819,2.77258872223978,1.6094379124341,1.09861228866811
"KHM_VNM_2002","KHM_VNM","KHM","VNM","2002",9.67696329306244,9.67696329306244,1,1,5.66296048013595,15.2704045172493,17.451724856066,9.45017079971134,11.284011496778,0.290428298119806,0.390013003549243,0,0,1,0,1.38629436111989,2.70805020110221,1.6094379124341,0,15.196745736977,17.3791484491561,0.276873873735178,0.370873663338545,2.77258872223978,1.6094379124341,1.09861228866811
"KHM_MYS_2002","KHM_MYS","KHM","MYS","2002",1.38629436111989,1.09861228866811,0,0,6.90173720665657,15.2704045172493,18.4291004786942,9.45017079971134,10.1029445799829,0.290428298119806,1.63530057195983,0,0,0,0.012,1.38629436111989,2.70805020110221,2.19722457733622,0,15.196745736977,18.3457841728747,0.276873873735178,1.58473529979373,2.77258872223978,1.6094379124341,1.09861228866811
"KHM_IDN_2002","KHM_IDN","KHM","IDN","2002",0,0,0,0,7.54062152865715,15.2704045172493,19.094158812481,9.45017079971134,12.2827496231759,0.290428298119806,0.877134016672961,0,0,0,0.01,1.38629436111989,2.70805020110221,1.94591014905531,-1,15.196745736977,14.5423475420495,0.276873873735178,0.20375683751402,2.77258872223978,1.6094379124341,1.09861228866811
"LAO_CHN_2002","LAO_CHN","LAO","CHN","2002",1.6094379124341,1.6094379124341,0,1,7.54486106865846,14.3797883987663,21.0974656095249,8.62087640118268,14.0626838868276,0.275356422761144,0.758466646680588,0,0,0,0,1.38629436111989,2.83321334405622,1.09861228866811,-1,14.3857101439626,21.0045325983749,0.279901885132819,0.713929719742474,2.83321334405622,1.6094379124341,1.38629436111989
"LAO_THA_2002","LAO_THA","LAO","THA","2002",3.55534806148941,3.55534806148941,1,1,5.97126183979046,14.3797883987663,18.6587280308775,8.62087640118268,11.0634902873494,0.275356422761144,1.0949388833018,0,1,0,0,1.38629436111989,2.83321334405622,1.6094379124341,-0.333333333333333,14.3857101439626,18.5650962372224,0.279901885132819,1.04098317583147,2.83321334405622,1.6094379124341,1.38629436111989
"VNM_CHN_2002","VNM_CHN","VNM","CHN","2002",12.6068668619884,12.6002003946395,1,1,7.58171964012531,17.451724856066,21.0974656095249,11.284011496778,14.0626838868276,0.390013003549243,0.758466646680588,0,0,0,0,1.09861228866811,2.39789527279837,2.19722457733622,-1,17.3791484491561,21.0045325983749,0.370873663338545,0.713929719742474,2.30258509299405,1.79175946922805,1.09861228866811
"VNM_THA_2002","VNM_THA","VNM","THA","2002",2.39789527279837,2.56494935746154,1,0,6.67582322163485,17.451724856066,18.6587280308775,11.284011496778,11.0634902873494,0.390013003549243,1.0949388833018,0,0,0,0.001,1.09861228866811,2.39789527279837,1.79175946922805,-1,17.3791484491561,18.5650962372224,0.370873663338545,1.04098317583147,2.30258509299405,1.79175946922805,1.09861228866811
"VNM_MYS_2002","VNM_MYS","VNM","MYS","2002",0.693147180559945,0.693147180559945,0,0,7.06646697013696,17.451724856066,18.4291004786942,11.284011496778,10.1029445799829,0.390013003549243,1.63530057195983,0,0,0,0.006,1.09861228866811,2.39789527279837,1.79175946922805,-0.5,17.3791484491561,18.3457841728747,0.370873663338545,1.58473529979373,2.30258509299405,1.6094379124341,1.09861228866811
"VNM_PHL_2002","VNM_PHL","VNM","PHL","2002",1.94591014905531,2.07944154167984,0,0,7.44483327389219,17.451724856066,18.2143655624871,11.284011496778,11.3016444126746,0.390013003549243,0.695644060758532,0,0,0,0.033,1.09861228866811,2.39789527279837,1.79175946922805,-1,17.3791484491561,18.1496853327685,0.370873663338545,0.673964361143171,2.30258509299405,1.79175946922805,1.09861228866811
"VNM_IDN_2002","VNM_IDN","VNM","IDN","2002",1.09861228866811,1.09861228866811,0,0,7.6182510978767,17.451724856066,19.094158812481,11.284011496778,12.2827496231759,0.390013003549243,0.877134016672961,0,0,0,0.005,1.09861228866811,2.39789527279837,2.07944154167984,-1,17.3791484491561,16.7645728897879,0.370873663338545,0.46436274935565,2.30258509299405,1.6094379124341,1.09861228866811
"PHL_MYS_2002","PHL_MYS","PHL","MYS","2002",10.7168148933522,10.716659698194,0,0,7.67647364638916,18.2143655624871,18.4291004786942,11.3016444126746,10.1029445799829,0.695644060758532,1.63530057195983,0,0,0,0.045,1.38629436111989,2.63905732961526,2.07944154167984,-1,18.1496853327685,18.3457841728747,0.673964361143171,1.58473529979373,2.63905732961526,2.07944154167984,1.38629436111989
"IDN_MYS_2002","IDN_MYS","IDN","MYS","2002",4.97673374242057,4.43081679884331,0,1,6.91869521902047,19.094158812481,18.4291004786942,12.2827496231759,10.1029445799829,0.877134016672961,1.63530057195983,0,1,0,0.216,1.6094379124341,2.63905732961526,1.94591014905531,-1,15.365466083683,18.3457841728747,0.272314595320659,1.58473529979373,2.63905732961526,1.94591014905531,1.6094379124341
"IDN_PNG_2002","IDN_PNG","IDN","PNG","2002",8.50552538654856,8.50552538654856,1,1,8.33854487998858,19.094158812481,14.9139705923756,12.2827496231759,8.64140299773631,0.877134016672961,0.425267735404344,0,0,0,0.037,1.6094379124341,2.63905732961526,1.94591014905531,-1,17.8736867602756,14.9407747197559,1.48455473028741,0.443402947448557,2.63905732961526,1.6094379124341,1.6094379124341
"TLS_IDN_2002","TLS_IDN","TLS","IDN","2002",10.2434536784116,3.95124371858143,1,1,7.49886973397693,13.0035820936641,19.094158812481,6.80280245798333,12.2827496231759,0.401457086710626,0.877134016672961,0,0,0,0.106,1.09861228866811,2.70805020110221,1.6094379124341,-1,16.445491261067,19.0192294595029,0.283674051054242,1.61043741276718,2.99573227355399,1.6094379124341,1.38629436111989
"USA_CAN_2003","USA_CAN","USA","CAN","2003",5.12396397940326,5.17614973257383,0,1,7.00397413672268,23.1665428788024,20.6042027248426,12.5780117900413,10.3633461760433,3.70566282214828,3.36819198004817,1,1,0,0.269,1.09861228866811,0.693147180559945,0.693147180559945,0.2,23.1191135787978,20.4389537271572,3.66780902349464,3.21867580486553,0,0.693147180559945,1.09861228866811
"CUB_USA_2003","CUB_USA","CUB","USA","2003",9.33078652505205,9.47285847076441,1,1,7.50273821075485,17.3962897032792,23.1665428788024,9.32785012585006,12.5780117900413,1.43317794701874,3.70566282214828,0,1,0,0.099,1.09861228866811,2.07944154167984,1.38629436111989,0.333333333333333,17.3297508691091,23.1191135787978,1.38529386078631,3.66780902349464,2.07944154167984,1.09861228866811,1.09861228866811
"HTI_USA_2003","HTI_USA","HTI","USA","2003",8.59230066390304,8.6417090661138,0,0,7.90691548867859,14.8545434405543,23.1665428788024,9.10467192002195,12.5780117900413,0.273075920062419,3.70566282214828,0,0,0,0.304,1.38629436111989,2.77258872223978,2.07944154167984,0.333333333333333,14.9832238960901,23.1191135787978,0.309688152714396,3.66780902349464,2.77258872223978,1.94591014905531,1.38629436111989
"MEX_USA_2003","MEX_USA","MEX","USA","2003",6.08677472691231,6.19236248947487,0,1,7.61283103040736,20.3853905759883,23.1665428788024,11.5904170412736,12.5780117900413,2.0282798175839,3.70566282214828,0,1,0,0.289,1.38629436111989,1.79175946922805,1.79175946922805,0.333333333333333,20.4242659615015,23.1191135787978,2.07292032468957,3.66780902349464,1.79175946922805,1.79175946922805,1.38629436111989
"GTM_MEX_2003","GTM_MEX","GTM","MEX","2003",8.3228800217699,9.2681374707024,1,1,7.05789793741186,16.9027989704477,20.3853905759883,9.3979674130985,11.5904170412736,1.03567248889424,2.0282798175839,1,1,0,0.891,1.38629436111989,2.70805020110221,1.79175946922805,-1,16.8493348822024,20.4242659615015,1.01740223324257,2.07292032468957,2.83321334405622,2.30258509299405,1.38629436111989
"HND_MEX_2003","HND_MEX","HND","MEX","2003",3.66356164612965,3.63758615972639,1,0,7.27793857294566,15.9123369957981,20.3853905759883,8.79923503765465,11.5904170412736,0.801104322065038,2.0282798175839,1,1,0,0.908,1.6094379124341,2.39789527279837,1.79175946922805,-1,15.8666118795397,20.4242659615015,0.787092793402473,2.07292032468957,2.39789527279837,1.6094379124341,1.38629436111989
"SLV_MEX_2003","SLV_MEX","SLV","MEX","2003",7.4312996751559,7.5569505720129,1,0,7.2115567333138,16.5266693245996,20.3853905759883,8.70456298439668,11.5904170412736,1.25161945779329,2.0282798175839,1,1,0,0.911,1.38629436111989,2.19722457733622,1.79175946922805,-1,16.4762386069998,20.4242659615015,1.21817152372575,2.07292032468957,2.07944154167984,1.6094379124341,0.693147180559945
"SLV_GTM_2003","SLV_GTM","SLV","GTM","2003",5.17614973257383,5.17614973257383,0,1,5.18178355029209,16.5266693245996,16.9027989704477,8.70456298439668,9.3979674130985,1.25161945779329,1.03567248889424,1,1,0,0.905,1.38629436111989,2.19722457733622,1.38629436111989,-1,16.4762386069998,16.8493348822024,1.21817152372575,1.01740223324257,2.07944154167984,1.6094379124341,0.693147180559945
"SLV_HND_2003","SLV_HND","SLV","HND","2003",0,0,1,1,5.42053499927229,16.5266693245996,15.9123369957981,8.70456298439668,8.79923503765465,1.25161945779329,0.801104322065038,1,1,0,0.922,1.38629436111989,2.19722457733622,1.38629436111989,-1,16.4762386069998,15.8666118795397,1.21817152372575,0.787092793402473,2.07944154167984,1.38629436111989,0.693147180559945
"SLV_NIC_2003","SLV_NIC","SLV","NIC","2003",5.67332326717149,5.75257263882563,0,0,5.89440283426485,16.5266693245996,15.4874421457632,8.70456298439668,8.57901765783704,1.25161945779329,0.693647055601596,1,1,0,0.912,1.38629436111989,2.19722457733622,1.09861228866811,-1,16.4762386069998,15.468814912346,1.21817152372575,0.690644050341827,2.07944154167984,1.38629436111989,0.693147180559945
"SLV_CRI_2003","SLV_CRI","SLV","CRI","2003",6.67076632084587,6.67329796776765,0,0,6.5410299991899,16.5266693245996,16.6787130075564,8.70456298439668,8.33618557102965,1.25161945779329,1.64865862558738,1,1,0,0.872,1.38629436111989,2.19722457733622,1.79175946922805,-1,16.4762386069998,16.6395275752536,1.21817152372575,1.63217739940359,2.07944154167984,1.38629436111989,0.693147180559945
"SLV_PAN_2003","SLV_PAN","SLV","PAN","2003",5.605802066296,5.605802066296,0,0,7.07072410726028,16.5266693245996,16.3753082740173,8.70456298439668,8.0838855524299,1.25161945779329,1.60763629048747,1,1,0,0.819,1.38629436111989,2.19722457733622,1.6094379124341,-1,16.4762386069998,16.3228635093555,1.21817152372575,1.58124417806332,2.07944154167984,1.38629436111989,0.693147180559945
"NIC_GTM_2003","NIC_GTM","NIC","GTM","2003",6.1779441140506,6.21860011969173,0,0,6.29156913955832,15.4874421457632,16.9027989704477,8.57901765783704,9.3979674130985,0.693647055601596,1.03567248889424,1,1,0,0.892,1.38629436111989,2.56494935746154,1.09861228866811,-1,15.468814912346,16.8493348822024,0.690644050341827,1.01740223324257,2.56494935746154,1.6094379124341,1.09861228866811
"NIC_HND_2003","NIC_HND","NIC","HND","2003",0.693147180559945,0.693147180559945,0,1,5.65599181081985,15.4874421457632,15.9123369957981,8.57901765783704,8.79923503765465,0.693647055601596,0.801104322065038,1,1,0,0.908,1.38629436111989,2.56494935746154,1.94591014905531,-1,15.468814912346,15.8666118795397,0.690644050341827,0.787092793402473,2.56494935746154,1.6094379124341,1.09861228866811
"NIC_CRI_2003","NIC_CRI","NIC","CRI","2003",7.87587915949631,7.8770178956224,0,1,5.82304589548302,15.4874421457632,16.6787130075564,8.57901765783704,8.33618557102965,0.693647055601596,1.64865862558738,1,1,0,0.86,1.38629436111989,2.56494935746154,1.6094379124341,-1,15.468814912346,16.6395275752536,0.690644050341827,1.63217739940359,2.56494935746154,1.6094379124341,1.09861228866811
"COL_CRI_2003","COL_CRI","COL","CRI","2003",9.02002696525268,8.89932143415996,0,0,7.03790596344718,18.3660617886693,16.6787130075564,10.6423977247606,8.33618557102965,1.18203389680718,1.64865862558738,1,1,0,0.875,1.79175946922805,2.63905732961526,2.30258509299405,-1,18.3997981618989,16.6395275752536,1.21669157673371,1.63217739940359,2.63905732961526,2.19722457733622,1.79175946922805
"COL_PAN_2003","COL_PAN","COL","PAN","2003",6.75809450442773,6.89770494312864,0,1,6.49223983502047,18.3660617886693,16.3753082740173,10.6423977247606,8.0838855524299,1.18203389680718,1.60763629048747,1,1,0,0.822,1.79175946922805,2.63905732961526,2.30258509299405,-1,18.3997981618989,16.3228635093555,1.21669157673371,1.58124417806332,2.63905732961526,2.30258509299405,1.79175946922805
"COL_VEN_2003","COL_VEN","COL","VEN","2003",3.09104245335832,3.09104245335832,1,1,6.69332366826995,18.3660617886693,18.2418194986173,10.6423977247606,10.1580606987568,1.18203389680718,1.44503485614249,1,1,0,0.916,1.79175946922805,2.63905732961526,2.19722457733622,-1,18.3997981618989,18.3469221276652,1.21669157673371,1.54051646696768,2.63905732961526,2.19722457733622,1.79175946922805
"COL_ECU_2003","COL_ECU","COL","ECU","2003",8.74017672992908,8.04654935728308,0,1,6.7696419768525,18.3660617886693,17.2946826685359,10.6423977247606,9.49407511395978,1.18203389680718,1.23605269778935,1,1,0,0.931,1.79175946922805,2.63905732961526,2.19722457733622,1,18.3997981618989,17.1671306079219,1.21669157673371,1.16033434729611,2.63905732961526,2.19722457733622,1.79175946922805
"COL_BRA_2003","COL_BRA","COL","BRA","2003",4.48863636973214,4.15888308335967,0,1,8.34616759436413,18.3660617886693,20.1299083652516,10.6423977247606,12.1104091007998,1.18203389680718,1.39624469197306,0,0,0,0.849,1.79175946922805,2.63905732961526,2.07944154167984,0,18.3997981618989,20.0385256944966,1.21669157673371,1.33789162189172,2.63905732961526,2.19722457733622,1.79175946922805
"CHL_ARG_2003","CHL_ARG","CHL","ARG","2003",2.484906649788,2.39789527279837,0,1,6.81014245011514,18.1701684160858,18.8716846186243,9.6801351044045,10.5445887607807,1.76917297055526,1.63607984338052,1,1,0,0.753,1.09861228866811,1.38629436111989,1.09861228866811,-1,18.0779730273743,18.632621513655,1.70238165807684,1.45512055204974,1.38629436111989,1.09861228866811,1.09861228866811
"ESP_DEU_2003","ESP_DEU","ESP","DEU","2003",3.71357206670431,3.71357206670431,0,0,7.31455283232408,20.6254912385324,21.6404815972242,10.6499063879873,11.3209799056722,3.11333751562825,3.44422494213267,0,0,0,0.34,1.38629436111989,0.693147180559945,0.693147180559945,0.2,20.373915240357,21.4538549507876,2.89148225218019,3.26465192750478,0.693147180559945,1.09861228866811,1.38629436111989
"POL_BEL_2003","POL_BEL","POL","BEL","2003",6.39024066706535,6.50727771238501,0,0,6.92165818415113,19.197774533839,19.5793634007381,10.5507366216577,9.24735991432954,1.90106220411851,3.45641131362939,0,0,0,0.729,0.693147180559945,0.693147180559945,1.09861228866811,0,19.1072019429001,19.3699809488575,1.82406530397997,3.25836573255461,0.693147180559945,1.79175946922805,1.09861228866811
"POL_CHE_2003","POL_CHE","POL","CHE","2003",2.99573227355399,3.29583686600433,0,0,6.9037472575846,19.197774533839,19.6790924435522,10.5507366216577,8.90109425784833,1.90106220411851,3.89102406283209,0,0,0,0.428,0.693147180559945,0.693147180559945,1.09861228866811,-1,19.1072019429001,19.5230453030007,1.82406530397997,3.74566140821292,0.693147180559945,1.38629436111989,1.09861228866811
"POL_DEU_2003","POL_DEU","POL","DEU","2003",9.5302475917227,9.62793165988219,0,1,6.34738920965601,19.197774533839,21.6404815972242,10.5507366216577,11.3209799056722,1.90106220411851,3.44422494213267,0,0,0,0.284,0.693147180559945,0.693147180559945,1.09861228866811,0.2,19.1072019429001,21.4538549507876,1.82406530397997,3.26465192750478,0.693147180559945,1.09861228866811,1.09861228866811
"POL_SWE_2003","POL_SWE","POL","SWE","2003",3.8286413964891,3.98898404656427,0,0,6.61338421837956,19.197774533839,19.6179579126235,10.5507366216577,9.1004394531594,1.90106220411851,3.63655931691424,0,0,0,0.012,0.693147180559945,0.693147180559945,1.09861228866811,-1,19.1072019429001,19.391180151415,1.82406530397997,3.42008455738064,0.693147180559945,1.09861228866811,1.09861228866811
"HUN_DEU_2003","HUN_DEU","HUN","DEU","2003",7.7621706071382,7.84031298332016,0,0,6.6631326959908,18.2550795331966,21.6404815972242,9.2233110873672,11.3209799056722,2.23697933589605,3.44422494213267,0,0,0,0.289,1.09861228866811,0,1.09861228866811,0.2,18.0256552476532,21.4538549507876,2.0322188983075,3.26465192750478,0,1.38629436111989,1.09861228866811
"CZE_CHE_2003","CZE_CHE","CZE","CHE","2003",2.56494935746154,3.36729582998647,0,0,6.42971947803914,18.4136594364017,19.6790924435522,9.22965248683394,8.90109425784833,2.37406819461591,3.89102406283209,0,0,0,0.227,1.09861228866811,0,1.38629436111989,-1,18.218524109465,19.5230453030007,2.19855702257,3.74566140821292,1.09861228866811,1.09861228866811,1.09861228866811
"CZE_DEU_2003","CZE_DEU","CZE","DEU","2003",8.63781663373998,8.68879078484722,0,1,5.95583736946483,18.4136594364017,21.6404815972242,9.22965248683394,11.3209799056722,2.37406819461591,3.44422494213267,0,0,0,0.159,1.09861228866811,0,1.38629436111989,0.2,18.218524109465,21.4538549507876,2.19855702257,3.26465192750478,1.09861228866811,1.38629436111989,1.09861228866811
"ALB_FRA_2003","ALB_FRA","ALB","FRA","2003",6.7286286130847,6.76849321164863,1,0,7.3004728142678,15.5475776757601,21.3374369691098,8.01785434133277,11.03880897349,1.05187002611598,3.42400203431542,0,0,0,0.006,1.09861228866811,2.07944154167984,1.38629436111989,0.818181818181818,15.3082741265161,21.1289561198128,0.899348011143843,3.22985532891121,2.07944154167984,1.38629436111989,1.38629436111989
"ALB_DEU_2003","ALB_DEU","ALB","DEU","2003",7.56527528189893,7.63723438878947,0,0,7.20340552108309,15.5475776757601,21.6404815972242,8.01785434133277,11.3209799056722,1.05187002611598,3.44422494213267,0,0,0,0,1.09861228866811,2.07944154167984,1.38629436111989,0.2,15.3082741265161,21.4538549507876,0.899348011143843,3.26465192750478,2.07944154167984,1.38629436111989,1.38629436111989
"MNE_DEU_2003","MNE_DEU","MNE","DEU","2003",1.09861228866811,9.61916649221653,1,0,6.89770494312864,15.7525242321965,14.6997628896934,9.44048551484232,9.16727450769542,0.430482871083452,0.201306856705035,1,0,1,0.993,1.79175946922805,3.13549421592915,2.30258509299405,-1,17.3954340050478,15.1819789509956,0.295650242100958,1.43007198346578,2.99573227355399,2.19722457733622,1.38629436111989
"MKD_DEU_2003","MKD_DEU","MKD","DEU","2003",8.07059353994952,8.06683531441734,0,0,7.21229446850034,15.3749643060944,21.6404815972242,7.64101988591248,11.3209799056722,1.18967101961508,3.44422494213267,0,0,0,0.006,1.09861228866811,1.94591014905531,1.79175946922805,0.2,15.1482215708396,21.4538549507876,1.03956974803433,3.26465192750478,1.94591014905531,1.6094379124341,1.38629436111989
"MKD_ITA_2003","MKD_ITA","MKD","ITA","2003",3.63758615972639,3.63758615972639,0,0,6.67329796776765,15.3749643060944,21.1745520337413,7.64101988591248,10.9563037253954,1.18967101961508,3.34635393327962,0,0,0,0.005,1.09861228866811,1.94591014905531,1.79175946922805,0,15.1482215708396,20.9599517871012,1.03956974803433,3.14441086592535,1.94591014905531,1.79175946922805,1.38629436111989
"HRV_DEU_2003","HRV_DEU","HRV","DEU","2003",8.24617155985756,8.25478892614873,0,0,6.61740297797448,17.3610423828346,21.6404815972242,8.3986348552921,11.3209799056722,2.17543330733356,3.44422494213267,0,0,0,0.27,1.09861228866811,1.79175946922805,1.79175946922805,0.2,17.1068372616451,21.4538549507876,1.95359483181386,3.26465192750478,1.79175946922805,1.79175946922805,1.09861228866811
"HRV_ITA_2003","HRV_ITA","HRV","ITA","2003",1.79175946922805,1.79175946922805,1,0,6.2363695902037,17.3610423828346,21.1745520337413,8.3986348552921,10.9563037253954,2.17543330733356,3.34635393327962,0,0,0,0.637,1.09861228866811,1.79175946922805,1.09861228866811,0,17.1068372616451,20.9599517871012,1.95359483181386,3.14441086592535,1.79175946922805,1.79175946922805,1.09861228866811
"HRV_MNE_2003","HRV_MNE","HRV","MNE","2003",1.38629436111989,12.7429460607777,0,1,6.26530121273771,14.7823955429936,16.4612597402481,9.12947266575157,9.52038033367161,0.227135572583747,0.488580014818671,1,1,1,0.393,1.79175946922805,3.17805383034795,2.30258509299405,-1,16.2839835607038,15.4960165986763,1.23837423104327,0.211880359035499,3.2188758248682,2.39789527279837,1.79175946922805
"HRV_MKD_2003","HRV_MKD","HRV","MKD","2003",2.19722457733622,2.484906649788,0,0,6.41345895716736,17.3610423828346,15.3749643060944,8.3986348552921,7.64101988591248,2.17543330733356,1.18967101961508,0,0,0,0.007,1.09861228866811,1.79175946922805,1.09861228866811,-1,17.1068372616451,15.1482215708396,1.95359483181386,1.03956974803433,1.79175946922805,1.09861228866811,1.09861228866811
"HRV_BIH_2003","HRV_BIH","HRV","BIH","2003",9.87704090252114,9.99957016121317,1,1,5.66642668811243,17.3610423828346,15.9401669934779,8.3986348552921,8.26790559344065,2.17543330733356,1.14676733055516,1,1,0,0.12,1.09861228866811,1.79175946922805,1.79175946922805,-1,17.1068372616451,15.7103119237291,1.95359483181386,0.995841010632164,1.79175946922805,1.79175946922805,1.09861228866811
